firstname,secondname,city
Marc,Ono,PaloAlto
Johanna,Preston,PaloAlto
Scott,Ono,NewYork
John,Starr,Haifa
Marc,Harrison,Kiel
Michael,McCartney,NewYork
Steven,McCartney,TelAviv
Johanna,Lennon,Haifa
Scott,Sutcliffe,Munchen
Scott,Lennon,PaloAlto
Johanna,Preston,NewYork
Albert,Sutcliffe,NewYork
Scott,Ono,Munchen
Michael,Preston,Haifa
John,Harrison,TelAviv
Johanna,Preston,Kiel
Scott,Sutcliffe,London
Marc,Harrison,Munchen
Marc,Ono,Hamburg
Dana,Epstein,NewYork
Albert,McCartney,PaloAlto
John,McCartney,PaloAlto
Johanna,McCartney,Munchen
Scott,Lennon,London
Albert,Ono,Munchen
John,Starr,Hamburg
John,Harrison,Munchen
Johanna,Sutcliffe,PaloAlto
Albert,Harrison,Haifa
Johanna,Starr,NewYork
Albert,Lennon,PaloAlto
Dana,Lennon,Hamburg
Dana,Epstein,NewYork
John,McCartney,Munchen
Scott,Starr,NewYork
Marc,Harrison,Munchen
Steven,McCartney,PaloAlto
Dana,Epstein,NewYork
Scott,Ono,TelAviv
Michael,Starr,Hamburg
Dana,Lennon,Haifa
Marc,Sutcliffe,Hamburg
Johanna,Sutcliffe,PaloAlto
John,Ono,London
Johanna,Starr,London
Johanna,Starr,London
Marc,Sutcliffe,Hamburg
Marc,Epstein,Kiel
Marc,Ono,NewYork
Dana,Starr,Haifa
Dana,Epstein,Haifa
Dana,Lennon,London
Steven,Ono,NewYork
John,Starr,TelAviv
Johanna,Sutcliffe,NewYork
Dana,Harrison,London
John,Sutcliffe,London
Steven,Starr,Munchen
Marc,Preston,Hamburg
Johanna,Starr,PaloAlto
Dana,Lennon,Hamburg
Albert,Lennon,NewYork
Marc,Starr,Haifa
Johanna,Preston,NewYork
Scott,McCartney,Haifa
Michael,Harrison,TelAviv
Steven,Harrison,Hamburg
Johanna,Starr,Kiel
Albert,Ono,PaloAlto
Johanna,Epstein,Munchen
Steven,Lennon,TelAviv
Scott,Harrison,NewYork
Albert,Epstein,PaloAlto
Albert,Sutcliffe,Hamburg
Albert,Ono,Munchen
