firstname,secondname,city
Albert,Sutcliffe,Haifa
John,Lennon,NewYork
Albert,Sutcliffe,Kiel
Johanna,Lennon,NewYork
Johanna,Ono,Haifa
Marc,Ono,Hamburg
Michael,Starr,NewYork
Scott,Ono,PaloAlto
Michael,McCartney,Munchen
Marc,Starr,Haifa
Michael,Preston,PaloAlto
Johanna,Sutcliffe,TelAviv
Michael,Sutcliffe,Munchen
Michael,Lennon,Munchen
Albert,Lennon,Kiel
Dana,Epstein,Munchen
Scott,Starr,Haifa
Albert,Ono,Haifa
Steven,Sutcliffe,Haifa
Johanna,Starr,Kiel
John,Sutcliffe,Munchen
Steven,Preston,Kiel
Johanna,Preston,London
Scott,Sutcliffe,Hamburg
Johanna,Lennon,London
Marc,Harrison,NewYork
Steven,Harrison,Kiel
Michael,Starr,PaloAlto
Steven,Preston,Haifa
Michael,Lennon,Hamburg
Michael,Sutcliffe,NewYork
Steven,Preston,Kiel
Johanna,Epstein,Haifa
Albert,Harrison,Kiel
Scott,Ono,London
Johanna,Epstein,TelAviv
Dana,Epstein,Kiel
Marc,Epstein,TelAviv
Scott,Starr,Haifa
Albert,Harrison,Kiel
Scott,Sutcliffe,Kiel
Michael,Ono,Haifa
Steven,Epstein,Kiel
Michael,McCartney,Munchen
Michael,Lennon,Haifa
John,Lennon,NewYork
Scott,Harrison,PaloAlto
Michael,McCartney,PaloAlto
Scott,Sutcliffe,Hamburg
Dana,McCartney,Hamburg
Marc,Harrison,TelAviv
Scott,Ono,PaloAlto
Michael,Ono,Munchen
Marc,Preston,TelAviv
Michael,Harrison,Kiel
Scott,McCartney,London
Dana,Sutcliffe,TelAviv
Scott,Ono,NewYork
Steven,McCartney,Kiel
Steven,McCartney,Munchen
Dana,Ono,Hamburg
Dana,McCartney,London
Dana,Harrison,Hamburg
Michael,Epstein,Kiel
Albert,Epstein,Munchen
Marc,Sutcliffe,Kiel
Marc,Harrison,London
John,Starr,London
Dana,Starr,Hamburg
Johanna,Lennon,PaloAlto
Dana,Epstein,Munchen
Marc,Preston,London
John,Preston,TelAviv
Albert,McCartney,London
Dana,Ono,PaloAlto
Marc,McCartney,NewYork
Scott,Ono,TelAviv
Michael,Lennon,TelAviv
Scott,Harrison,Haifa
Steven,Epstein,Kiel
